,30y,20y,10y,5y,2y,1y,3m_tbil,3m_ib,date
210,3.3318181818181816,3.071363636363636,2.5422727272727275,1.6995454545454545,0.5063636363636363,0.11136363636363637,0.026363636363636363,0.13,2014-07-31
211,3.2009523809523808,2.9366666666666665,2.42,1.6314285714285712,0.4723809523809524,0.10714285714285714,0.032857142857142856,0.12,2014-08-31
212,3.26,3.013333333333333,2.5342857142857143,1.7738095238095237,0.5666666666666667,0.10952380952380951,0.02,0.12,2014-09-30
213,3.0399999999999996,2.773181818181818,2.304090909090909,1.545909090909091,0.4454545454545455,0.10454545454545455,0.01681818181818182,0.13,2014-10-31
214,3.038333333333333,2.7644444444444445,2.3255555555555554,1.6205555555555555,0.5272222222222223,0.13444444444444445,0.021666666666666667,0.15,2014-11-30
215,2.833181818181818,2.5504545454545453,2.2072727272727275,1.64,0.6354545454545455,0.21454545454545454,0.02909090909090909,0.16,2014-12-31
216,2.455,2.1990000000000003,1.8815000000000002,1.3745,0.5515000000000001,0.1955,0.027500000000000004,0.15,2015-01-31
217,2.566315789473684,2.338421052631579,1.9752631578947368,1.4726315789473685,0.6189473684210526,0.22421052631578947,0.017894736842105265,0.14,2015-02-28
218,2.6263636363636365,2.4068181818181817,2.0427272727272725,1.5190909090909093,0.6404545454545455,0.25363636363636366,0.027727272727272725,0.13,2015-03-31
219,2.585909090909091,2.334090909090909,1.935,1.3545454545454545,0.54,0.23363636363636361,0.023181818181818182,0.15,2015-04-30
220,2.955,2.692,2.1975000000000002,1.5385,0.609,0.24100000000000002,0.0165,0.18,2015-05-31
221,3.1118181818181814,2.8454545454545457,2.3636363636363638,1.6836363636363636,0.6886363636363636,0.27545454545454545,0.015000000000000001,0.19,2015-06-30
222,3.066363636363637,2.766363636363636,2.3245454545454547,1.632272727272727,0.6677272727272727,0.2968181818181818,0.03227272727272727,0.26,2015-07-31
223,2.855714285714286,2.5466666666666664,2.1671428571428573,1.5414285714285714,0.6976190476190476,0.3757142857142857,0.0719047619047619,0.27,2015-08-31
224,2.9528571428571433,2.6180952380952385,2.172857142857143,1.49,0.7133333333333334,0.37333333333333335,0.024285714285714285,0.25,2015-09-30
225,2.888095238095238,2.502857142857143,2.07,1.3857142857142857,0.6447619047619048,0.26333333333333336,0.016666666666666666,0.3,2015-10-31
226,3.03,2.686315789473684,2.263157894736842,1.6710526315789473,0.884736842105263,0.4768421052631579,0.12631578947368421,0.54,2015-11-30
227,2.97,2.6072727272727274,2.2427272727272727,1.6986363636363635,0.9827272727272728,0.6536363636363637,0.22863636363636364,0.57,2015-12-31
228,2.858421052631579,2.488947368421053,2.0852631578947367,1.5184210526315791,0.8994736842105263,0.5431578947368422,0.2573684210526316,0.54,2016-01-31
229,2.623,2.1990000000000003,1.7795,1.222,0.7335,0.534,0.3145,0.55,2016-02-29
230,2.6845454545454546,2.275909090909091,1.8890909090909092,1.375909090909091,0.875,0.6563636363636364,0.2972727272727273,0.55,2016-03-31
231,2.6233333333333335,2.2104761904761907,1.805238095238095,1.258095238095238,0.768095238095238,0.5557142857142857,0.2280952380952381,0.57,2016-04-30
232,2.6276190476190475,2.216666666666667,1.8061904761904761,1.3004761904761903,0.8161904761904762,0.5914285714285714,0.27666666666666667,0.55,2016-05-31
233,2.4522727272727276,2.019090909090909,1.6440909090909093,1.1663636363636363,0.7313636363636363,0.5522727272727272,0.2727272727272727,0.62,2016-06-30
234,2.227,1.8225000000000002,1.504,1.0715,0.6725,0.5135,0.30100000000000005,0.73,2016-07-31
235,2.261739130434783,1.8895652173913045,1.556521739130435,1.1330434782608696,0.7373913043478261,0.5682608695652174,0.2995652173913043,0.75,2016-08-31
236,2.3504761904761904,2.0152380952380953,1.6304761904761906,1.178095238095238,0.7709523809523811,0.5933333333333333,0.29428571428571426,0.72,2016-09-30
237,2.5004999999999997,2.1704999999999997,1.7645,1.272,0.843,0.6595000000000001,0.3315,0.71,2016-10-31
238,2.862,2.537,2.1420000000000003,1.596,0.9795,0.736,0.4525,0.87,2016-11-30
239,3.1133333333333333,2.835238095238095,2.491904761904762,1.9590476190476191,1.1966666666666665,0.8661904761904763,0.5119047619047619,0.9,2016-12-31
240,3.019,2.7475,2.4325,1.9164999999999999,1.2065,0.8254999999999999,0.519,0.87,2017-01-31
241,3.0321052631578946,2.7636842105263155,2.4189473684210525,1.9015789473684213,1.2010526315789474,0.8205263157894737,0.5263157894736842,0.98,2017-02-28
242,3.0813043478260873,2.8317391304347823,2.4817391304347827,2.013478260869565,1.3130434782608695,1.0104347826086957,0.7478260869565218,1.03,2017-03-31
243,2.9415789473684213,2.6673684210526316,2.2973684210526315,1.8242105263157897,1.2410526315789472,1.0421052631578949,0.8084210526315789,1.05,2017-04-30
244,2.959090909090909,2.695909090909091,2.3036363636363637,1.836818181818182,1.3018181818181818,1.1227272727272728,0.9031818181818182,1.16,2017-05-31
245,2.7963636363636364,2.5399999999999996,2.186818181818182,1.7740909090909092,1.3422727272727273,1.200909090909091,0.9990909090909091,1.22,2017-06-30
246,2.884,2.6505,2.318,1.8719999999999999,1.3725,1.2235,1.0865,1.25,2017-07-31
247,2.7952173913043477,2.552173913043478,2.2091304347826086,1.7765217391304347,1.335217391304348,1.2291304347826086,1.0321739130434784,1.25,2017-08-31
248,2.7765,2.5300000000000002,2.202,1.7975,1.3845,1.28,1.0465,1.26,2017-09-30
249,2.878095238095238,2.6490476190476193,2.3600000000000003,1.980952380952381,1.5495238095238095,1.3976190476190475,1.0933333333333333,1.32,2017-10-31
250,2.801904761904762,2.6023809523809525,2.3533333333333335,2.05,1.6966666666666668,1.5599999999999998,1.2504761904761905,1.54,2017-11-30
251,2.768,2.597,2.4025,2.182,1.844,1.7005,1.3415000000000001,1.63,2017-12-31
252,2.8776190476190475,2.7342857142857144,2.583809523809524,2.381904761904762,2.031904761904762,1.802857142857143,1.4323809523809523,1.78,2018-01-31
253,3.1310526315789473,3.0168421052631578,2.8589473684210525,2.599473684210526,2.1752631578947366,1.963684210526316,1.5878947368421052,2.08,2018-02-28
254,3.0914285714285716,2.973333333333333,2.8423809523809522,2.6295238095238096,2.275714285714286,2.0628571428571427,1.7266666666666666,2.2,2018-03-31
255,3.0719047619047624,2.9595238095238097,2.869047619047619,2.701904761904762,2.3842857142857143,2.1538095238095236,1.788095238095238,2.16,2018-04-30
256,3.1318181818181823,3.0518181818181818,2.977727272727273,2.816818181818182,2.5118181818181817,2.2736363636363635,1.8995454545454544,2.19,2018-05-31
257,3.05,2.9776190476190476,2.9123809523809525,2.775714285714286,2.5333333333333337,2.328095238095238,1.9352380952380952,2.17,2018-06-30
258,3.006666666666667,2.944761904761905,2.889047619047619,2.7776190476190474,2.606666666666667,2.3876190476190478,1.9947619047619047,2.19,2018-07-31
259,3.0417391304347823,2.970434782608696,2.889130434782609,2.767826086956522,2.6356521739130434,2.4456521739130435,2.072608695652174,2.24,2018-08-31
260,3.1510526315789473,3.084736842105263,3.004210526315789,2.8936842105263154,2.7678947368421056,2.557894736842105,2.165263157894737,2.37,2018-09-30
261,3.3395454545454544,3.266363636363636,3.152272727272727,3.0004545454545455,2.860909090909091,2.651818181818182,2.2931818181818184,2.56,2018-10-31
262,3.3609999999999998,3.268,3.117,2.947,2.859,2.6985,2.374,2.69,2018-11-30
263,3.0957894736842104,2.9763157894736842,2.8326315789473684,2.681578947368421,2.6763157894736844,2.655263157894737,2.4121052631578945,2.59,2018-12-31
264,3.0352380952380953,2.8904761904761904,2.713809523809524,2.536190476190476,2.543333333333333,2.5795238095238098,2.4238095238095236,2.49,2019-01-31
265,3.0236842105263158,2.87,2.6763157894736844,2.4878947368421054,2.504210526315789,2.5494736842105263,2.437894736842105,2.48,2019-02-28
266,2.9776190476190476,2.7985714285714285,2.570952380952381,2.3728571428571428,2.4095238095238094,2.4909523809523813,2.453809523809524,2.47,2019-03-31
267,2.9404761904761907,2.7576190476190474,2.532380952380952,2.3333333333333335,2.344761904761905,2.4247619047619047,2.432857142857143,2.44,2019-04-30
268,2.817727272727273,2.6345454545454547,2.395,2.187727272727273,2.2063636363636365,2.3404545454545453,2.4031818181818183,2.3,2019-05-31
269,2.5745,2.3645,2.074,1.825,1.814,1.9949999999999999,2.2195,2.22,2019-06-30
270,2.5727272727272728,2.355909090909091,2.059090909090909,1.8281818181818181,1.8350000000000002,1.9622727272727274,2.145,2.06,2019-07-31
271,2.119090909090909,1.913181818181818,1.6263636363636365,1.4868181818181818,1.5713636363636363,1.7722727272727274,1.9904545454545455,2.03,2019-08-31
272,2.1580000000000004,1.97,1.6995,1.565,1.6480000000000001,1.796,1.9344999999999999,1.88,2019-09-30
273,2.1904545454545454,2.0036363636363634,1.7068181818181818,1.525,1.5513636363636365,1.6081818181818184,1.6786363636363637,1.77,2019-10-31
274,2.2805263157894737,2.126315789473684,1.8121052631578947,1.6394736842105262,1.6126315789473684,1.5678947368421055,1.572105263157895,1.76,2019-11-30
275,2.2976190476190474,2.1604761904761904,1.8628571428571428,1.6823809523809523,1.6133333333333335,1.549047619047619,1.5652380952380955,1.65,2019-12-31
276,2.216190476190476,2.067142857142857,1.7576190476190479,1.5623809523809524,1.5190476190476192,1.5328571428571427,1.5523809523809524,1.59,2020-01-31
277,1.9705263157894735,1.8068421052631578,1.5042105263157897,1.3236842105263158,1.3310526315789473,1.4057894736842105,1.5447368421052632,1.35,2020-02-29
278,1.4549999999999998,1.2572727272727273,0.87,0.5918181818181818,0.4481818181818182,0.3318181818181818,0.29545454545454547,,2020-03-31
279,1.2652380952380953,1.0642857142857143,0.6576190476190477,0.3880952380952381,0.2247619047619048,0.1842857142857143,0.1380952380952381,0.17,2020-04-30
280,1.378,1.1244999999999998,0.674,0.3395,0.1705,0.1615,0.1275,0.2,2020-05-31
281,1.4936363636363637,1.2663636363636364,0.7286363636363636,0.34454545454545454,0.18500000000000003,0.17636363636363636,0.15954545454545455,0.18,2020-06-30
282,1.3104545454545453,1.0918181818181818,0.6236363636363637,0.2786363636363636,0.1481818181818182,0.14545454545454548,0.12681818181818183,0.15,2020-07-31
283,1.358095238095238,1.1352380952380952,0.65,0.26666666666666666,0.13952380952380952,0.1304761904761905,0.10428571428571429,0.13,2020-08-31
284,1.4228571428571428,1.2090476190476191,0.6795238095238095,0.26952380952380955,0.13476190476190478,0.12761904761904763,0.10857142857142857,0.12,2020-09-30
285,1.5685714285714285,1.340952380952381,0.7871428571428571,0.3357142857142857,0.14952380952380953,0.12666666666666668,0.10047619047619047,0.16,2020-10-31
286,1.615263157894737,1.401578947368421,0.8700000000000001,0.3878947368421053,0.16578947368421051,0.11736842105263158,0.09105263157894737,0.17,2020-11-30
287,1.6704545454545454,1.4663636363636363,0.9336363636363636,0.3859090909090909,0.13590909090909092,0.10045454545454545,0.08727272727272727,0.14,2020-12-31
288,1.8247368421052632,1.63,1.0810526315789473,0.44526315789473686,0.1310526315789474,0.10052631578947369,0.08368421052631579,0.11,2021-01-31
289,2.0426315789473684,1.8794736842105264,1.2578947368421052,0.5426315789473685,0.11526315789473685,0.07263157894736842,0.04263157894736842,0.1,2021-02-28
290,2.3391304347826085,2.237391304347826,1.6108695652173912,0.8230434782608695,0.14695652173913046,0.07565217391304348,0.03130434782608695,0.11,2021-03-31
291,2.2995454545454543,2.1977272727272728,1.635,0.8618181818181818,0.16318181818181818,0.06090909090909091,0.02090909090909091,0.1,2021-04-30
292,2.316,2.2150000000000003,1.621,0.8195,0.155,0.0505,0.018,0.09,2021-05-31
293,2.1636363636363636,2.0936363636363637,1.5190909090909093,0.8386363636363636,0.20272727272727273,0.06681818181818182,0.03590909090909091,0.1,2021-06-30
294,1.9428571428571426,1.869047619047619,1.3185714285714287,0.7642857142857143,0.21952380952380954,0.07571428571428572,0.05238095238095238,0.1,2021-07-31
295,1.9163636363636363,1.830909090909091,1.2831818181818182,0.7722727272727273,0.21727272727272728,0.07363636363636364,0.05454545454545454,0.1,2021-08-31
296,1.9357142857142857,1.8728571428571428,1.3747619047619049,0.8638095238095238,0.24095238095238097,0.07714285714285715,0.0419047619047619,0.11,2021-09-30
297,2.0595,2.0285,1.5825,1.106,0.39249999999999996,0.11299999999999999,0.052000000000000005,0.14,2021-10-31
298,1.9355,1.9735,1.5595,1.2025000000000001,0.508,0.179,0.051500000000000004,0.17,2021-11-30
299,1.8477272727272727,1.8995454545454544,1.4649999999999999,1.2295454545454545,0.68,0.2990909090909091,0.05863636363636364,0.22,2021-12-31
300,2.0995,2.1510000000000002,1.764,1.5385,0.9804999999999999,0.5495,0.14550000000000002,0.38,2022-01-31
301,2.2463157894736843,2.3094736842105266,1.9342105263157894,1.8115789473684212,1.4352631578947368,1.0042105263157894,0.3147368421052632,0.73,2022-02-28
302,2.4065217391304348,2.513478260869565,2.1278260869565218,2.1091304347826085,1.9095652173913045,1.335217391304348,0.44739130434782615,0.91,2022-03-31
303,2.8120000000000003,2.9865000000000004,2.7475,2.7775,2.538,1.887,0.7635,1.33,2022-04-30
304,3.0657142857142854,3.258571428571429,2.8980952380952383,2.874285714285714,2.6166666666666667,2.0595238095238093,0.9928571428571429,1.87,2022-05-31
305,3.2457142857142856,3.4838095238095237,3.1433333333333335,3.19,2.998095238095238,2.6514285714285712,1.5385714285714287,2.5,2022-06-30
306,3.1025,3.3475,2.896,2.9635,3.036,3.0195,2.298,2.76,2022-07-31
307,3.1295652173913044,3.3526086956521737,2.8978260869565218,3.0273913043478258,3.25,3.2752173913043476,2.721739130434783,3.21,2022-08-31
308,3.558095238095238,3.817142857142857,3.5190476190476194,3.6966666666666663,3.8566666666666665,3.891904761904762,3.221904761904762,3.85,2022-09-30
309,4.04,4.279999999999999,3.9835000000000003,4.178,4.375,4.4275,3.8725,4.46,2022-10-31
310,3.999,4.2155000000000005,3.8909999999999996,4.0555,4.5035,4.728,4.323,4.51,2022-11-30
311,3.659047619047619,3.8680952380952385,3.616190476190476,3.7642857142857142,4.288571428571428,4.681904761904762,4.358095238095238,4.61,2022-12-31
312,3.6645000000000003,3.8104999999999998,3.5315,3.643,4.2075000000000005,4.694,4.6875,4.74,2023-01-31
313,3.8021052631578947,3.9463157894736844,3.7468421052631578,3.9421052631578952,4.5336842105263155,4.925263157894737,4.787894736842105,4.91,2023-02-28
314,3.7708695652173914,3.9391304347826086,3.6630434782608696,3.823478260869565,4.302608695652173,4.679130434782609,4.858695652173913,5.03,2023-03-31
315,3.6845,3.803,3.46,3.537,4.016,4.681,5.0735,5.15,2023-04-30
316,3.855454545454545,3.963636363636364,3.5736363636363637,3.5913636363636368,4.131818181818182,4.912727272727273,5.308181818181819,5.22,2023-05-31
317,3.8676190476190477,4.041904761904762,3.7480952380952384,3.9495238095238094,4.639523809523809,5.241428571428571,5.4157142857142855,5.35,2023-06-30
318,3.9590000000000005,4.1495,3.8994999999999997,4.1415,4.8285,5.37,5.4885,5.44,2023-07-31
319,4.28,4.456521739130435,4.167826086956522,4.306521739130434,4.901739130434782,5.3673913043478265,5.559130434782609,5.49,2023-08-31
320,4.473000000000001,4.6530000000000005,4.379,4.487,5.022,5.436,5.5555,5.46,2023-09-30
321,4.946666666666666,5.12952380952381,4.798095238095239,4.772380952380952,5.067619047619048,5.424761904761905,5.604761904761905,5.41,2023-10-31
322,4.66,4.842380952380952,4.502857142857143,4.486190476190477,4.882380952380952,5.281428571428571,5.522857142857143,5.32,2023-11-30
323,4.1445,4.32,4.0200000000000005,4.0045,4.457,4.9590000000000005,5.442,5.26,2023-12-31
324,4.258095238095239,4.388571428571429,4.058095238095238,3.9838095238095237,4.322857142857143,4.79047619047619,5.453809523809523,5.22,2024-01-31
325,4.353076923076923,4.466923076923077,4.163846153846153,4.132307692307692,4.477692307692307,4.875384615384616,5.4338461538461535,0.0,2024-02-29
