,Inflation,Domestic Growth,Trade Balance,Value of Currency,date,country,one_month_10y,three_month_10y,six_month_10y,twelve_month_10y,one_month_3m_ib,two_month_3m_ib,three_month_3m_ib,six_month_3m_ib,twelve_month_3m_ib
1763,19.69961130619049,19.41499782835736,21.41643749816077,19.361744821071625,2021-05-19,japan,-0.375,-0.75,-0.375,1.9374999999999996,,,,,
1764,12.877389676868916,23.17190430666271,20.37978019979265,11.370775997638702,2005-04-26,euro area,-0.04578925469615902,-0.07139544786775676,-0.06933240677153063,0.1234115405671079,-0.0054283758218558464,-0.012255368623181884,-0.008332961989218957,0.02778396684639617,0.30719070748481014
1765,16.209250879593384,16.14681202991336,16.57566738128662,14.951513816670674,2013-02-06,japan,-0.26457399103139023,0.31390134529147984,0.058295964125560484,-0.12406576980568018,0.0,-0.195876288659793,-0.195876288659793,-0.4845360824742263,-0.4845360824742263
1766,15.22817844694311,18.52187224409797,18.156861705439432,16.3094473361969,2007-11-15,japan,0.019372077488309936,-0.045424181696726795,0.18770875083500327,-0.08016032064128276,-0.053085858913622275,-0.12684145629177757,-0.18878577454734247,-0.25958855214485044,-0.28613148160166135
1767,16.65792591148807,19.501841574907303,17.367214197697848,14.371060408078707,2021-09-20,euro area,0.7912700334945237,0.4192607003866007,4.360649980279474,13.308403807321401,0.00874068249600013,0.04094737719956654,0.06772108066557192,-0.09102116442404118,-2.85464098073556
1768,14.930867961474828,17.25026917808196,13.451129623821803,11.35783851146698,2019-11-25,united states,0.02800713663333454,-0.16990996224223054,-0.6280569270984606,-0.5198954400232355,-0.0625,-0.09659090909090906,-0.23295454545454541,-0.8863636363636364,-0.9034090909090909
1769,16.070393107154153,17.562183778861474,16.184084433497805,16.78340007861455,2002-09-16,sweden,0.02012072434607659,-0.01609657947686116,-0.0804828973843057,-0.04828973843058337,-0.023980815347721784,-0.062350119904076684,-0.11990407673860914,-0.184652278177458,-0.35011990407673865
1770,17.815358794870832,22.798578143119812,17.422133684158325,17.20406969388326,2021-10-14,euro area,-0.11329532991290181,0.5158520421861832,3.4520405713292277,8.041810435342232,0.0319276254665124,0.058469336265522864,0.018794387666724033,-0.18536380792619067,-3.5966568508574444
1771,15.12838135594907,15.010120487954628,16.535148702415764,16.1252935603261,2017-03-20,united kingdom,-0.0963986599664991,-0.09162479061976547,0.041541038525963137,0.26298157453936355,-0.030491509242919546,-0.10084762924176238,-0.14826279399427222,-0.10576561460352352,0.8179766829635202
1772,18.256866057713825,17.24036372759763,16.43976205587387,15.76720342040062,2016-11-28,canada,0.20476979132162754,0.1839751747703089,0.05256105272667,0.3345478635309691,-0.00520833333333337,-0.06249999999999989,-0.03124999999999989,0.06666666666666665,0.8333333333333335
1773,18.327056788481197,22.17709827990759,18.478483813149587,18.853310346603394,2006-02-20,euro area,0.050740010449744855,0.14342170118226139,0.1174819609409461,0.15953634356995372,0.04701624614077726,0.07438528574144998,0.11100428788432315,0.24078614835294077,0.4683408002768856
1774,20.54035057624181,16.915921851208335,15.62610149383545,16.885884452250696,2002-11-27,euro area,-0.04047405865091902,-0.115752217934593,-0.14669106166251566,-0.03364950629680341,-0.058605789016416776,-0.09356956089774393,-0.1397800539576578,-0.2316216257411563,-0.3089144451049437
1775,15.559224202748268,16.48255754084814,15.133424550294876,13.6084895581007,2015-02-19,canada,0.03036661926398665,0.26425028615032087,0.008718046547116831,-0.1848340328119059,0.03755868544600949,0.16056338028169015,0.23474178403755874,-0.27699530516431925,-0.14084507042253513
1776,17.718155213764735,16.97352300087611,16.926800741089714,16.06243713905937,2017-10-06,united kingdom,-0.03742038216560495,0.008323682686740108,0.09351476548928783,0.11913723219455719,0.3579752271715506,0.358341844083065,0.3682666876162044,0.9804907429229843,1.1111372980333623
1777,16.662228565390517,15.141097578619208,15.152511358261108,15.493151942888895,2007-11-27,united kingdom,-0.006897573154476144,-0.021771787656306163,0.03004464380170524,-0.09927427374478981,-0.0076694057029794704,-0.11686364217970291,-0.11961464162107693,-0.09084539788845591,-0.3061114942779837
1778,14.646061534682909,17.935995161533356,16.41116542475564,17.822707096735638,2000-05-19,sweden,-0.0393258426966292,-0.005617977528089901,-0.0393258426966292,-0.01310861423220977,-0.005050505050505083,0.017676767676767735,0.010101010101010166,0.010101010101010166,0.012626262626262541
1779,16.48125992371486,19.966640848379868,18.097789147678686,14.35342263430357,2004-09-30,japan,0.06460875807609479,0.002871500358937462,-0.0488155061019383,0.04091888011485989,-0.037735849056603765,-0.13207547169811318,-0.15094339622641506,-0.24528301886792447,-0.3584905660377359
1780,18.430287316441536,19.000765562057495,13.737417459487915,16.47873878479004,2009-06-04,united states,-0.042867611138250994,-0.08595621932212061,-0.03541768441621873,-0.13910600879335622,-0.1428571428571428,-0.2857142857142857,-0.3142857142857143,-0.4285714285714285,0.17142857142857149
1781,15.514289005236192,17.55512732598517,15.297108789285025,17.324346237712437,2014-11-05,japan,-0.2142857142857142,-0.2142857142857142,-0.0714285714285714,-0.2857142857142857,0.0,0.0,-0.7142857142857143,-3.0,-3.619047619047619
1782,19.299785256385803,16.56453924519675,15.318380781384402,15.5415352237852,2018-11-15,euro area,-0.13781067001401448,-0.20337185407362113,-0.3803595308804121,-0.7854593595278468,-0.014125831820931412,-0.026436781609194382,-0.0250143678160909,-0.014224137931034497,0.26843185550082116
1783,18.019152641296387,18.90496999025345,17.223349275260137,15.814022302627563,2007-10-08,euro area,-0.03378801998202585,-0.03828667736120339,-0.026696062661683007,0.003547692329612051,-0.010420689597020028,0.03434258124673417,-0.04391479960536804,0.020503663853074228,0.09081717836935299
1784,16.9752990657633,17.706160510287564,17.903665579282322,14.676994979381561,2020-05-07,euro area,-0.26740958732872866,-0.6644765211685428,-1.1156954160645702,-0.21197759628014268,0.382607096892811,0.6331326890333111,0.7639797231633974,0.9152680377170173,0.9860093329481079
